,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Order Date,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1983,1984,59,Male,Scarf,Accessories,97,Georgia,Pink,7/6/2023,2.6,No,Next Day Air,No,No,21,Debit Card,Quarterly
1984,1985,26,Male,Skirt,Clothing,58,West Virginia,Black,7/6/2023,3.4,No,2-Day Shipping,No,No,26,PayPal,Fortnightly
1985,1986,23,Male,Gloves,Accessories,97,Tennessee,Gold,7/6/2023,3.9,No,2-Day Shipping,No,No,6,Credit Card,Fortnightly
1986,1987,62,Male,Coat,Outerwear,48,Arkansas,Green,7/6/2023,3.4,No,2-Day Shipping,No,No,14,Venmo,Quarterly
1987,1988,69,Male,Belt,Accessories,23,Vermont,White,7/7/2023,3.4,No,Express,No,No,4,Cash,Quarterly
1988,1989,46,Male,Pants,Clothing,79,Virginia,Gold,7/7/2023,3.9,No,Free Shipping,No,No,26,Bank Transfer,Weekly
1989,1990,35,Male,Jewelry,Accessories,42,Maryland,Charcoal,7/7/2023,,No,Express,No,No,39,PayPal,Bi-Weekly
1990,1991,32,Male,Backpack,Accessories,95,Connecticut,White,7/7/2023,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually
1991,1992,46,Male,Sneakers,Footwear,29,Missouri,Brown,7/7/2023,3.7,No,Next Day Air,No,No,1,Venmo,Every 3 Months
1992,1993,33,Male,Hoodie,Clothing,98,New Jersey,Gold,7/7/2023,4.9,No,2-Day Shipping,No,No,28,Venmo,Monthly
1993,1994,32,Male,Blouse,Clothing,96,Arkansas,Purple,7/7/2023,5,No,Express,No,No,17,Cash,Weekly
1994,1995,33,Male,Sunglasses,Accessories,66,Nevada,Brown,7/7/2023,2.9,No,Next Day Air,No,No,24,Credit Card,Weekly
1995,1996,67,Male,Boots,Footwear,80,Missouri,Teal,7/7/2023,3,No,Standard,No,No,29,Debit Card,Quarterly
1996,1997,67,Male,Sneakers,Footwear,27,South Dakota,Indigo,7/8/2023,3.3,No,Next Day Air,No,No,18,Cash,Every 3 Months
1997,1998,42,Male,Backpack,Accessories,25,Connecticut,Purple,7/8/2023,4.7,No,Express,No,No,10,Debit Card,Bi-Weekly
1998,1999,20,Male,Pants,Clothing,45,Vermont,Orange,7/8/2023,3.4,No,2-Day Shipping,No,No,19,Cash,Quarterly
1999,2000,39,Male,Socks,Clothing,89,Tennessee,Indigo,7/8/2023,4.6,No,2-Day Shipping,No,No,26,Debit Card,Monthly
2000,2001,26,Male,Belt,Accessories,27,California,Lavender,7/8/2023,3.6,No,2-Day Shipping,No,No,25,Cash,Bi-Weekly
2001,2002,51,Male,Sunglasses,Accessories,90,Wyoming,Purple,7/8/2023,2.6,No,Free Shipping,No,No,2,Debit Card,Fortnightly
2002,2003,31,Male,Shirt,Clothing,65,New York,Red,7/8/2023,2.7,No,Express,No,No,19,PayPal,Every 3 Months
2003,2004,68,Male,Sneakers,Footwear,72,Maine,Blue,7/8/2023,3.1,No,Express,No,No,32,Cash,Quarterly
2004,2005,44,Male,Shoes,Footwear,70,Georgia,Blue,7/8/2023,3.2,No,2-Day Shipping,No,No,13,Cash,Bi-Weekly
2005,2006,18,Male,Sandals,Footwear,82,Tennessee,Cyan,7/8/2023,3.4,No,Store Pickup,No,No,30,PayPal,Fortnightly
2006,2007,58,Male,Scarf,Accessories,97,New Mexico,Pink,7/8/2023,4.4,No,Express,No,No,2,Credit Card,Annually
2007,2008,26,Male,Shirt,Clothing,25,Virginia,Silver,7/8/2023,3.2,No,2-Day Shipping,No,No,8,PayPal,Quarterly
2008,2009,57,Male,Skirt,Clothing,48,Florida,Gray,7/8/2023,2.5,No,Free Shipping,No,No,27,PayPal,Every 3 Months
2009,2010,37,Male,Boots,Footwear,99,Alabama,Indigo,7/8/2023,3.8,No,Next Day Air,No,No,26,Venmo,Bi-Weekly
2010,2011,24,Male,Sweater,Clothing,21,Texas,Maroon,7/8/2023,4.4,No,2-Day Shipping,No,No,3,Debit Card,Bi-Weekly
2011,2012,57,Male,Sandals,Footwear,94,West Virginia,Beige,7/8/2023,3.7,No,Express,No,No,4,Bank Transfer,Monthly
2012,2013,48,Male,Jeans,Clothing,53,Nevada,Green,7/8/2023,3.2,No,Store Pickup,No,No,5,Cash,Fortnightly
2013,2014,39,Male,Backpack,Accessories,70,Virginia,Peach,7/9/2023,4.9,No,Standard,No,No,25,Debit Card,Quarterly
2014,2015,51,Male,Skirt,Clothing,26,Wisconsin,Black,7/9/2023,3.9,No,Standard,No,No,47,PayPal,Bi-Weekly
2015,2016,57,Male,Belt,Accessories,82,Virginia,Pink,7/9/2023,4.5,No,Next Day Air,No,No,8,Credit Card,Fortnightly
2016,2017,53,Male,Shoes,Footwear,47,Maine,Violet,7/9/2023,3.4,No,Standard,No,No,20,Debit Card,Fortnightly
2017,2018,70,Male,Socks,Clothing,32,Massachusetts,Green,7/9/2023,4.1,No,Next Day Air,No,No,42,Bank Transfer,Every 3 Months
2018,2019,60,Male,Backpack,Accessories,97,Arkansas,Gold,7/9/2023,4.5,No,Store Pickup,No,No,20,Bank Transfer,Weekly
2019,2020,31,Male,Shirt,Clothing,68,Idaho,Red,7/9/2023,4.7,No,Store Pickup,No,No,23,Cash,Fortnightly
2020,2021,41,Male,Sweater,Clothing,23,Pennsylvania,Beige,7/9/2023,4.8,No,Next Day Air,No,No,26,Cash,Quarterly
2021,2022,62,Male,Handbag,Accessories,33,Maine,Green,7/9/2023,4.4,No,Standard,No,No,48,Venmo,Quarterly
2022,2023,59,Male,Jewelry,Accessories,38,Alabama,Black,7/9/2023,4,No,Store Pickup,No,No,16,Cash,Bi-Weekly
2023,2024,46,Male,Socks,Clothing,68,Idaho,Teal,7/9/2023,4.1,No,Store Pickup,No,No,28,Cash,Bi-Weekly
2024,2025,62,Male,Socks,Clothing,23,Arkansas,Silver,7/10/2023,3.7,No,Express,No,No,39,PayPal,Weekly
2025,2026,42,Male,Shirt,Clothing,29,Delaware,Turquoise,7/10/2023,3,No,Express,No,No,43,Debit Card,Fortnightly
2026,2027,37,Male,Scarf,Accessories,35,Maine,Orange,7/10/2023,3.6,No,Express,No,No,45,Bank Transfer,Every 3 Months
2027,2028,50,Male,Shoes,Footwear,73,Nebraska,Gold,7/10/2023,4.8,No,Standard,No,No,50,Credit Card,Every 3 Months
2028,2029,29,Male,Shoes,Footwear,84,Ohio,Purple,7/10/2023,3.7,No,2-Day Shipping,No,No,10,Venmo,Bi-Weekly
2029,2030,25,Male,Scarf,Accessories,23,Montana,Pink,7/10/2023,4.6,No,Next Day Air,No,No,40,PayPal,Quarterly
2030,2031,66,Male,Sunglasses,Accessories,67,New Mexico,Green,7/10/2023,2.8,No,Standard,No,No,38,Credit Card,Monthly
2031,2032,21,Male,Socks,Clothing,51,North Carolina,Charcoal,7/10/2023,4,No,Standard,No,No,2,Credit Card,Monthly
2032,2033,46,Male,Blouse,Clothing,36,South Carolina,Maroon,7/11/2023,4.2,No,Next Day Air,No,No,13,Cash,Annually
2033,2034,57,Male,Jeans,Clothing,55,Illinois,Olive,7/11/2023,3.6,No,Express,No,No,33,Venmo,Annually
2034,2035,61,Male,Shorts,Clothing,30,Alabama,Peach,7/11/2023,2.9,No,Store Pickup,No,No,27,PayPal,Monthly
2035,2036,53,Male,T-shirt,Clothing,70,Oklahoma,Yellow,7/11/2023,4.1,No,Express,No,No,43,Bank Transfer,Weekly
2036,2037,37,Male,Blouse,Clothing,63,Minnesota,Lavender,7/11/2023,3.1,No,Next Day Air,No,No,46,Cash,Weekly
2037,2038,39,Male,Belt,Accessories,87,Illinois,Green,7/11/2023,4.3,No,Express,No,No,7,Venmo,Bi-Weekly
2038,2039,53,Male,Blouse,Clothing,70,Arkansas,Orange,7/11/2023,4.4,No,Next Day Air,No,No,35,Credit Card,Fortnightly
2039,2040,35,Male,T-shirt,Clothing,51,Minnesota,Olive,7/11/2023,3.1,No,Next Day Air,No,No,31,Debit Card,Bi-Weekly
2040,2041,69,Male,Jewelry,Accessories,25,South Carolina,Gray,7/11/2023,2.9,No,Free Shipping,No,No,42,Venmo,Quarterly
2041,2042,66,Male,Jacket,Outerwear,32,New York,Lavender,7/11/2023,3.2,No,Next Day Air,No,No,14,PayPal,Bi-Weekly
2042,2043,19,Male,Shoes,Footwear,52,Alabama,Red,7/11/2023,4,No,2-Day Shipping,No,No,35,Venmo,Monthly
2043,2044,47,Male,Gloves,Accessories,33,New York,Charcoal,7/11/2023,2.7,No,Standard,No,No,49,PayPal,Weekly
2044,2045,49,Male,Jeans,Clothing,68,Missouri,Orange,7/11/2023,3,No,Free Shipping,No,No,17,PayPal,Fortnightly
2045,2046,31,Male,Jewelry,Accessories,20,Georgia,Red,7/11/2023,4.4,No,Express,No,No,26,PayPal,Quarterly
2046,2047,39,Male,Pants,Clothing,32,Oklahoma,Maroon,7/12/2023,,No,Free Shipping,No,No,30,Cash,Every 3 Months
2047,2048,58,Male,Jewelry,Accessories,82,Connecticut,Silver,7/12/2023,3.1,No,Store Pickup,No,No,32,Cash,Annually
2048,2049,45,Male,Sneakers,Footwear,64,Michigan,Pink,7/12/2023,3.9,No,Express,No,No,35,Bank Transfer,Quarterly
2049,2050,68,Male,Boots,Footwear,24,Rhode Island,Blue,7/12/2023,2.7,No,Standard,No,No,15,Venmo,Annually
2050,2051,35,Male,Hat,Accessories,96,Mississippi,Teal,7/12/2023,3.4,No,Store Pickup,No,No,10,Debit Card,Annually
2051,2052,65,Male,T-shirt,Clothing,94,Massachusetts,Black,7/12/2023,3.8,No,Free Shipping,No,No,14,Credit Card,Monthly
2052,2053,45,Male,Backpack,Accessories,48,New Hampshire,Gray,7/12/2023,3.7,No,2-Day Shipping,No,No,30,Bank Transfer,Annually
2053,2054,19,Male,Sunglasses,Accessories,60,Wyoming,Purple,7/12/2023,4.5,No,2-Day Shipping,No,No,16,Credit Card,Fortnightly
2054,2055,65,Male,Sweater,Clothing,56,New Jersey,Gold,7/12/2023,2.9,No,Express,No,No,14,PayPal,Annually
2055,2056,28,Male,Handbag,Accessories,33,Texas,Silver,7/13/2023,3.4,No,2-Day Shipping,No,No,28,Bank Transfer,Weekly
2056,2057,55,Male,Backpack,Accessories,46,Minnesota,Blue,7/13/2023,4.4,No,2-Day Shipping,No,No,29,PayPal,Monthly
2057,2058,66,Male,Socks,Clothing,37,South Dakota,Yellow,7/13/2023,4.2,No,Standard,No,No,5,PayPal,Every 3 Months
2058,2059,29,Male,Shirt,Clothing,98,Washington,Brown,7/13/2023,3.3,No,Store Pickup,No,No,17,Bank Transfer,Quarterly
2059,2060,56,Male,Shorts,Clothing,50,California,Beige,7/13/2023,3.7,No,Express,No,No,50,PayPal,Weekly
2060,2061,21,Male,Belt,Accessories,63,Wisconsin,Blue,7/13/2023,3.2,No,Next Day Air,No,No,23,Bank Transfer,Quarterly
2061,2062,32,Male,Sweater,Clothing,70,Michigan,Magenta,7/14/2023,2.6,No,Store Pickup,No,No,22,Debit Card,Annually
2062,2063,54,Male,Coat,Outerwear,63,South Carolina,Silver,7/14/2023,2.8,No,Standard,No,No,15,Cash,Quarterly
2063,2064,61,Male,Shorts,Clothing,86,Indiana,Cyan,7/14/2023,2.9,No,Standard,No,No,32,Cash,Monthly
2064,2065,31,Male,Shoes,Footwear,99,Arkansas,Green,7/14/2023,4,No,2-Day Shipping,No,No,5,Bank Transfer,Monthly
2065,2066,27,Male,Sneakers,Footwear,40,Oregon,Blue,7/14/2023,2.9,No,Free Shipping,No,No,6,Bank Transfer,Bi-Weekly
2066,2067,64,Male,Sneakers,Footwear,92,Illinois,Olive,7/14/2023,4.7,No,Store Pickup,No,No,44,Debit Card,Fortnightly
2067,2068,60,Male,Pants,Clothing,21,Maryland,Beige,7/14/2023,3.1,No,2-Day Shipping,No,No,23,Cash,Fortnightly
2068,2069,70,Male,Jewelry,Accessories,81,Vermont,Black,7/14/2023,3.9,No,Store Pickup,No,No,44,Venmo,Monthly
2069,2070,36,Male,T-shirt,Clothing,82,Texas,Indigo,7/14/2023,3.4,No,Free Shipping,No,No,3,Debit Card,Quarterly
2070,2071,56,Male,Jewelry,Accessories,88,Nebraska,Red,7/14/2023,3.1,No,Express,No,No,14,Cash,Monthly
2071,2072,69,Male,Jacket,Outerwear,100,South Carolina,Yellow,7/14/2023,4.8,No,Store Pickup,No,No,37,PayPal,Quarterly
2072,2073,39,Male,Backpack,Accessories,66,Massachusetts,Beige,7/14/2023,3.9,No,Next Day Air,No,No,22,Bank Transfer,Weekly
2073,2074,38,Male,Belt,Accessories,25,Texas,Green,7/14/2023,3.5,No,Next Day Air,No,No,2,PayPal,Every 3 Months
2074,2075,36,Male,Scarf,Accessories,53,Florida,White,7/14/2023,3.1,No,Free Shipping,No,No,44,Debit Card,Fortnightly
2075,2076,46,Male,Sweater,Clothing,28,South Carolina,Turquoise,7/14/2023,4.7,No,Express,No,No,49,Debit Card,Monthly
2076,2077,59,Male,Gloves,Accessories,23,Florida,Indigo,7/14/2023,4.6,No,Free Shipping,No,No,22,Debit Card,Bi-Weekly
2077,2078,64,Male,Scarf,Accessories,34,Nebraska,Orange,7/14/2023,3.3,No,Free Shipping,No,No,26,Bank Transfer,Annually
2078,2079,49,Male,Dress,Clothing,42,Hawaii,Blue,7/14/2023,3.2,No,Next Day Air,No,No,40,Debit Card,Weekly
2079,2080,32,Male,Jeans,Clothing,24,Montana,Violet,7/14/2023,3.1,No,Next Day Air,No,No,16,PayPal,Quarterly
2080,2081,29,Male,Sunglasses,Accessories,47,South Dakota,Gray,7/14/2023,3.5,No,Free Shipping,No,No,17,Debit Card,Bi-Weekly
2081,2082,24,Male,Coat,Outerwear,78,Alabama,Cyan,7/14/2023,4.3,No,Standard,No,No,48,Bank Transfer,Bi-Weekly
2082,2083,41,Male,Jeans,Clothing,89,Arkansas,Yellow,7/14/2023,2.9,No,Free Shipping,No,No,28,Venmo,Every 3 Months
2083,2084,41,Male,Scarf,Accessories,59,Mississippi,Orange,7/15/2023,2.7,No,Store Pickup,No,No,26,Credit Card,Fortnightly
2084,2085,32,Male,Blouse,Clothing,94,Vermont,Brown,7/15/2023,4,No,Standard,No,No,43,Bank Transfer,Quarterly
2085,2086,69,Male,Jeans,Clothing,49,New York,Teal,7/15/2023,4.6,No,Free Shipping,No,No,38,Debit Card,Weekly
2086,2087,65,Male,Dress,Clothing,89,North Dakota,Beige,7/15/2023,4.7,No,2-Day Shipping,No,No,36,Cash,Every 3 Months
2087,2088,54,Male,Hat,Accessories,91,Wisconsin,Blue,7/15/2023,4.7,No,Standard,No,No,1,Credit Card,Weekly
2088,2089,39,Male,Sandals,Footwear,89,California,Orange,7/15/2023,4,No,Standard,No,No,49,Debit Card,Annually
2089,2090,37,Male,Jacket,Outerwear,57,Maryland,Gold,7/15/2023,3.6,No,Free Shipping,No,No,41,Credit Card,Every 3 Months
2090,2091,51,Male,Socks,Clothing,71,Massachusetts,Teal,7/15/2023,3.4,No,Free Shipping,No,No,21,Debit Card,Monthly
2091,2092,26,Male,Jeans,Clothing,97,Washington,Beige,7/15/2023,3,No,Next Day Air,No,No,24,Bank Transfer,Quarterly
2092,2093,42,Male,Sandals,Footwear,45,Minnesota,Silver,7/15/2023,2.6,No,Next Day Air,No,No,27,Bank Transfer,Weekly
2093,2094,21,Male,Dress,Clothing,91,Washington,Maroon,7/15/2023,4.2,No,Store Pickup,No,No,4,Debit Card,Annually
2094,2095,53,Male,Socks,Clothing,25,South Carolina,Indigo,7/16/2023,3.4,No,Standard,No,No,19,Venmo,Annually
2095,2096,36,Male,Hoodie,Clothing,63,New Mexico,Gray,7/16/2023,4,No,Store Pickup,No,No,1,Bank Transfer,Fortnightly
2096,2097,21,Male,Dress,Clothing,52,North Carolina,Blue,7/16/2023,4.7,No,Free Shipping,No,No,27,Debit Card,Annually
2097,2098,33,Male,Sneakers,Footwear,43,Iowa,Cyan,7/16/2023,3.9,No,Next Day Air,No,No,5,Credit Card,Weekly
2098,2099,49,Male,T-shirt,Clothing,28,Louisiana,White,7/16/2023,3.3,No,2-Day Shipping,No,No,20,Venmo,Quarterly
2099,2100,31,Male,T-shirt,Clothing,78,Oklahoma,Green,7/16/2023,2.9,No,Express,No,No,50,PayPal,Annually
2100,2101,68,Male,Sweater,Clothing,31,Michigan,Silver,7/16/2023,4.4,No,Free Shipping,No,No,36,Cash,Fortnightly
2101,2102,49,Male,Shirt,Clothing,23,Oregon,Blue,7/16/2023,3.6,No,Next Day Air,No,No,12,Bank Transfer,Bi-Weekly
2102,2103,23,Male,Hat,Accessories,25,Idaho,Brown,7/16/2023,4.5,No,Store Pickup,No,No,23,Cash,Monthly
2103,2104,30,Male,Pants,Clothing,86,Indiana,Red,7/16/2023,3.7,No,Store Pickup,No,No,21,Venmo,Weekly
2104,2105,53,Male,Shoes,Footwear,88,New Mexico,Gold,7/16/2023,2.8,No,Free Shipping,No,No,47,Venmo,Weekly
2105,2106,65,Male,Gloves,Accessories,35,South Carolina,Silver,7/16/2023,4.5,No,Free Shipping,No,No,38,Venmo,Bi-Weekly
2106,2107,60,Male,Jewelry,Accessories,34,Vermont,Gray,7/16/2023,4.4,No,Standard,No,No,40,Credit Card,Every 3 Months
2107,2108,46,Male,Pants,Clothing,75,Delaware,Black,7/16/2023,3.3,No,Standard,No,No,35,PayPal,Quarterly
2108,2109,54,Male,Hoodie,Clothing,46,North Dakota,Beige,7/17/2023,4.2,No,Express,No,No,4,Credit Card,Quarterly
2109,2110,59,Male,Jewelry,Accessories,31,California,Peach,7/17/2023,2.7,No,Free Shipping,No,No,28,Venmo,Every 3 Months
2110,2111,52,Male,Socks,Clothing,93,Montana,Cyan,7/17/2023,3.9,No,Store Pickup,No,No,36,Debit Card,Every 3 Months
2111,2112,41,Male,Sunglasses,Accessories,85,Missouri,Pink,7/17/2023,2.6,No,Free Shipping,No,No,15,Bank Transfer,Annually
2112,2113,43,Male,Belt,Accessories,68,Tennessee,Lavender,7/17/2023,4.5,No,2-Day Shipping,No,No,7,Cash,Fortnightly
2113,2114,63,Male,Dress,Clothing,40,Virginia,Brown,7/17/2023,2.7,No,Store Pickup,No,No,29,PayPal,Every 3 Months
2114,2115,37,Male,Shirt,Clothing,51,Vermont,Magenta,7/17/2023,2.9,No,Standard,No,No,12,Debit Card,Annually
2115,2116,44,Male,Scarf,Accessories,85,Rhode Island,Violet,7/17/2023,3.4,No,Store Pickup,No,No,16,Bank Transfer,Bi-Weekly
2116,2117,67,Male,Jacket,Outerwear,23,Kansas,Teal,7/18/2023,2.9,No,Express,No,No,50,Debit Card,Bi-Weekly
2117,2118,27,Male,Dress,Clothing,28,Colorado,Brown,7/18/2023,3.8,No,Free Shipping,No,No,11,Debit Card,Annually
2118,2119,60,Male,Socks,Clothing,44,Georgia,Olive,7/18/2023,4.2,No,2-Day Shipping,No,No,28,Debit Card,Quarterly
2119,2120,58,Male,Jewelry,Accessories,57,Nebraska,Indigo,7/18/2023,3.5,No,Store Pickup,No,No,36,Venmo,Bi-Weekly
2120,2121,53,Male,Scarf,Accessories,98,Missouri,Red,7/18/2023,3.1,No,Next Day Air,No,No,38,PayPal,Quarterly
2121,2122,43,Male,Backpack,Accessories,68,Alaska,Olive,7/18/2023,3.5,No,2-Day Shipping,No,No,32,Bank Transfer,Monthly
2122,2123,32,Male,Jacket,Outerwear,36,Virginia,Teal,7/18/2023,4,No,Express,No,No,42,Debit Card,Weekly
2123,2124,54,Male,Coat,Outerwear,71,Nebraska,Cyan,7/18/2023,3.7,No,Express,No,No,22,Debit Card,Bi-Weekly
2124,2125,47,Male,Skirt,Clothing,60,Rhode Island,Teal,7/18/2023,4.2,No,Next Day Air,No,No,22,Venmo,Quarterly
2125,2126,57,Male,Coat,Outerwear,87,New Hampshire,Beige,7/19/2023,4.8,No,Store Pickup,No,No,31,PayPal,Quarterly
2126,2127,63,Male,Shoes,Footwear,38,Alabama,Magenta,7/19/2023,4.1,No,Express,No,No,28,Credit Card,Monthly
2127,2128,70,Male,Boots,Footwear,45,North Carolina,Indigo,7/19/2023,4.5,No,2-Day Shipping,No,No,40,Debit Card,Weekly
2128,2129,62,Male,Coat,Outerwear,47,New Mexico,Cyan,7/19/2023,2.7,No,2-Day Shipping,No,No,21,PayPal,Weekly
2129,2130,40,Male,Skirt,Clothing,57,Minnesota,Orange,7/19/2023,2.8,No,Store Pickup,No,No,12,PayPal,Every 3 Months
2130,2131,25,Male,Backpack,Accessories,68,Arizona,Violet,7/19/2023,3.7,No,Free Shipping,No,No,33,Credit Card,Annually
2131,2132,19,Male,Shorts,Clothing,52,Montana,Red,7/19/2023,3.6,No,Express,No,No,9,Bank Transfer,Fortnightly
2132,2133,25,Male,Skirt,Clothing,87,Vermont,Magenta,7/19/2023,4.7,No,2-Day Shipping,No,No,15,Debit Card,Weekly
2133,2134,21,Male,Hat,Accessories,34,Maine,Olive,7/20/2023,3.8,No,Standard,No,No,13,Bank Transfer,Annually
2134,2135,55,Male,Sandals,Footwear,41,Virginia,Maroon,7/20/2023,2.9,No,Standard,No,No,35,Credit Card,Fortnightly
2135,2136,34,Male,Sunglasses,Accessories,94,California,Yellow,7/20/2023,4.6,No,Next Day Air,No,No,1,Debit Card,Every 3 Months
2136,2137,47,Male,Sunglasses,Accessories,93,New York,Red,7/20/2023,2.8,No,Standard,No,No,25,Bank Transfer,Fortnightly
2137,2138,27,Male,Socks,Clothing,51,Indiana,Purple,7/20/2023,4.6,No,2-Day Shipping,No,No,20,Credit Card,Every 3 Months
2138,2139,67,Male,Sweater,Clothing,42,Mississippi,Teal,7/21/2023,2.8,No,Next Day Air,No,No,36,Venmo,Quarterly
2139,2140,40,Male,Boots,Footwear,95,New York,Red,7/21/2023,3,No,Free Shipping,No,No,33,Cash,Weekly
2140,2141,53,Male,Handbag,Accessories,90,New Mexico,Brown,7/21/2023,3.7,No,Standard,No,No,36,Cash,Fortnightly
2141,2142,24,Male,Dress,Clothing,98,Kentucky,Peach,7/21/2023,4.1,No,2-Day Shipping,No,No,32,PayPal,Annually
2142,2143,47,Male,Hat,Accessories,39,North Dakota,Maroon,7/21/2023,4.3,No,Next Day Air,No,No,21,Venmo,Quarterly
2143,2144,53,Male,Sandals,Footwear,66,Arkansas,Red,7/21/2023,,No,Next Day Air,No,No,48,Venmo,Bi-Weekly
2144,2145,47,Male,Shoes,Footwear,23,Maryland,Orange,7/21/2023,3.7,No,Free Shipping,No,No,25,PayPal,Quarterly
2145,2146,38,Male,Skirt,Clothing,73,Connecticut,White,7/21/2023,4.8,No,Standard,No,No,32,PayPal,Annually
2146,2147,48,Male,Sunglasses,Accessories,23,Utah,White,7/21/2023,4.6,No,Standard,No,No,45,PayPal,Every 3 Months
2147,2148,47,Male,Skirt,Clothing,43,Missouri,Charcoal,7/22/2023,4.8,No,Standard,No,No,4,Cash,Fortnightly
2148,2149,19,Male,T-shirt,Clothing,45,Nebraska,Turquoise,7/22/2023,4.6,No,2-Day Shipping,No,No,19,PayPal,Bi-Weekly
2149,2150,38,Male,Sandals,Footwear,21,Hawaii,Orange,7/22/2023,4,No,Standard,No,No,1,Bank Transfer,Weekly
2150,2151,57,Male,Shirt,Clothing,40,Illinois,Orange,7/22/2023,2.6,No,2-Day Shipping,No,No,12,Cash,Weekly
2151,2152,70,Male,Jeans,Clothing,58,Vermont,Brown,7/22/2023,2.6,No,2-Day Shipping,No,No,18,Venmo,Monthly
2152,2153,38,Male,Shorts,Clothing,48,New Jersey,Magenta,7/22/2023,4.5,No,Next Day Air,No,No,43,Bank Transfer,Bi-Weekly
2153,2154,35,Male,Shirt,Clothing,94,Kentucky,Violet,7/22/2023,4.2,No,Free Shipping,No,No,31,PayPal,Annually
2154,2155,46,Male,Scarf,Accessories,74,Wyoming,Violet,7/22/2023,3.4,No,Store Pickup,No,No,33,Cash,Every 3 Months
2155,2156,32,Male,Handbag,Accessories,51,Hawaii,Yellow,7/22/2023,3.7,No,Store Pickup,No,No,46,PayPal,Monthly
2156,2157,38,Male,Skirt,Clothing,83,Missouri,Maroon,7/22/2023,3.6,No,Next Day Air,No,No,41,Debit Card,Bi-Weekly
2157,2158,41,Male,Handbag,Accessories,68,Mississippi,Turquoise,7/22/2023,4,No,Next Day Air,No,No,41,Venmo,Fortnightly
2158,2159,19,Male,Gloves,Accessories,84,Massachusetts,Olive,7/22/2023,4.6,No,Standard,No,No,9,Bank Transfer,Fortnightly
2159,2160,18,Male,Shirt,Clothing,58,Louisiana,Peach,7/22/2023,3,No,Free Shipping,No,No,34,Cash,Annually
2160,2161,45,Male,Blouse,Clothing,92,West Virginia,Charcoal,7/23/2023,3.3,No,Express,No,No,21,PayPal,Annually
2161,2162,23,Male,Dress,Clothing,69,Washington,Peach,7/23/2023,3.8,No,Express,No,No,5,Debit Card,Fortnightly
2162,2163,60,Male,Shorts,Clothing,48,Oregon,Black,7/23/2023,2.7,No,Free Shipping,No,No,32,PayPal,Weekly
2163,2164,52,Male,Shoes,Footwear,60,New York,Gray,7/23/2023,4.5,No,Express,No,No,44,Bank Transfer,Monthly
2164,2165,42,Male,Sandals,Footwear,20,Iowa,Olive,7/23/2023,4.8,No,Next Day Air,No,No,46,PayPal,Bi-Weekly
2165,2166,29,Male,Pants,Clothing,55,Idaho,Turquoise,7/23/2023,4.2,No,Express,No,No,42,Credit Card,Every 3 Months
2166,2167,31,Male,Jacket,Outerwear,88,New Jersey,Purple,7/23/2023,3.5,No,Express,No,No,50,Credit Card,Bi-Weekly
2167,2168,30,Male,Skirt,Clothing,48,Ohio,Green,7/23/2023,4.9,No,Standard,No,No,33,Venmo,Fortnightly
2168,2169,23,Male,Handbag,Accessories,74,Connecticut,Beige,7/23/2023,4.1,No,Next Day Air,No,No,32,Cash,Quarterly
2169,2170,31,Male,Coat,Outerwear,42,Florida,Brown,7/23/2023,2.9,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly
2170,2171,40,Male,Sweater,Clothing,32,South Carolina,Turquoise,7/23/2023,4,No,Next Day Air,No,No,37,Venmo,Every 3 Months
2171,2172,39,Male,Shorts,Clothing,98,Missouri,Yellow,7/23/2023,4.6,No,Store Pickup,No,No,9,Cash,Fortnightly
2172,2173,28,Male,Skirt,Clothing,89,Rhode Island,Lavender,7/23/2023,2.8,No,Store Pickup,No,No,6,PayPal,Fortnightly
2173,2174,23,Male,Gloves,Accessories,97,Delaware,Cyan,7/23/2023,5,No,2-Day Shipping,No,No,36,Venmo,Quarterly
2174,2175,42,Male,Backpack,Accessories,49,Colorado,Olive,7/24/2023,2.9,No,Store Pickup,No,No,1,Cash,Annually
2175,2176,68,Male,Dress,Clothing,50,Nebraska,Silver,7/24/2023,3.3,No,Free Shipping,No,No,48,Credit Card,Fortnightly
2176,2177,24,Male,Belt,Accessories,91,Vermont,Red,7/24/2023,3.4,No,2-Day Shipping,No,No,44,Debit Card,Quarterly
2177,2178,24,Male,Gloves,Accessories,93,Montana,Green,7/24/2023,3,No,Express,No,No,9,PayPal,Bi-Weekly
2178,2179,21,Male,Jewelry,Accessories,98,Florida,Gold,7/24/2023,4.7,No,Standard,No,No,32,Venmo,Annually
2179,2180,49,Male,Socks,Clothing,82,Delaware,Lavender,7/24/2023,2.9,No,Next Day Air,No,No,14,PayPal,Monthly
2180,2181,41,Male,Coat,Outerwear,37,Connecticut,Yellow,7/24/2023,4.1,No,Store Pickup,No,No,43,Cash,Quarterly
2181,2182,22,Male,Handbag,Accessories,63,Hawaii,Black,7/25/2023,3.2,No,Free Shipping,No,No,32,Bank Transfer,Bi-Weekly
2182,2183,42,Male,Blouse,Clothing,99,New Mexico,Maroon,7/25/2023,2.7,No,Store Pickup,No,No,26,Venmo,Bi-Weekly
